Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
1516,Christopher Lenz,GER,DF,Eint Frankfurt,Bundesliga,27,1994,14.3,41,2.86,25,14,1,1,0,0,5,0.35,4,1,0,0,0,0,Matches
1517,Donovan Léon,GUF,GK,Auxerre,Ligue 1,29,1992,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1518,Sergio León,ESP,FW,Valladolid,La Liga,33,1989,14.8,26,1.75,17,2,2,3,2,0,3,0.2,2,0,0,1,0,0,Matches
1519,Johann Lepenant,FRA,MF,Lyon,Ligue 1,19,2002,21.5,35,1.63,26,0,0,4,3,2,4,0.19,2,0,0,1,1,0,Matches
1520,Mehdi Léris,ALG,"MF,DF",Sampdoria,Serie A,24,1998,27.3,50,1.83,40,0,1,4,3,2,4,0.15,1,0,0,3,0,0,Matches
1521,Jefferson Lerma,COL,MF,Bournemouth,Premier League,27,1994,36.1,47,1.3,42,2,0,2,1,0,1,0.03,1,0,0,0,0,0,Matches
1522,Benjamin Leroy,FRA,GK,Ajaccio,Ligue 1,33,1989,31.1,5,0.16,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1523,Léo Leroy,FRA,MF,Montpellier,Ligue 1,22,2000,13.2,31,2.34,24,0,1,4,1,1,7,0.53,7,0,0,0,0,0,Matches
1524,Alexandre Letellier,FRA,GK,Paris S-G,Ligue 1,31,1990,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1525,Ruan Levine,BRA,"MF,FW",Ajaccio,Ligue 1,23,1999,0.3,3,10.8,0,0,1,1,1,0,0,0.0,0,0,0,0,0,0,Matches
1526,Robert Lewandowski,POL,FW,Barcelona,La Liga,33,1988,31.6,91,2.88,68,1,6,12,4,0,16,0.51,10,0,1,5,0,0,Matches
1527,Jamie Leweling,GER,"FW,MF",Union Berlin,Bundesliga,21,2001,2.9,10,3.42,5,0,2,2,1,0,2,0.68,1,0,0,1,0,0,Matches
1528,Jamal Lewis,NIR,"DF,FW",Newcastle Utd,Premier League,24,1998,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1529,Rico Lewis,ENG,"DF,MF",Manchester City,Premier League,17,2004,10.0,27,2.69,24,1,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
1530,Keane Lewis-Potter,ENG,"FW,MF",Brentford,Premier League,21,2001,3.6,8,2.24,2,0,2,4,0,0,2,0.56,0,0,0,2,0,0,Matches
1531,Dimitri Liénard,FRA,"DF,MF",Strasbourg,Ligue 1,34,1988,17.1,56,3.26,30,23,0,1,0,2,1,0.06,1,0,0,0,0,0,Matches
1532,Philipp Lienhart,AUT,DF,Freiburg,Bundesliga,26,1996,27.8,20,0.72,16,0,1,3,0,0,2,0.07,2,0,0,0,0,0,Matches
1533,Matthijs de Ligt,NED,DF,Bayern Munich,Bundesliga,22,1999,26.7,25,0.94,21,0,0,4,0,0,3,0.11,0,0,0,3,0,0,Matches
1534,Dimitris Limnios,GRE,FW,Köln,Bundesliga,24,1998,0.4,2,4.62,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1535,Victor Lindelöf,SWE,DF,Manchester Utd,Premier League,28,1994,15.2,6,0.4,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1536,Jesper Lindstrøm,DEN,"MF,FW",Eint Frankfurt,Bundesliga,22,2000,18.7,55,2.94,25,7,8,10,4,1,10,0.54,2,0,4,3,1,0,Matches
1537,Karol Linetty,POL,MF,Torino,Serie A,27,1995,21.0,41,1.96,32,4,1,1,2,1,1,0.05,1,0,0,0,0,0,Matches
1538,Jesse Lingard,ENG,"FW,MF",Nott'ham Forest,Premier League,29,1992,10.3,25,2.44,18,1,2,3,1,0,2,0.2,1,0,0,1,0,0,Matches
1539,Pol Lirola,ESP,DF,Elche,La Liga,24,1997,7.0,19,2.72,18,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1540,Mateusz Lis,POL,GK,Troyes,Ligue 1,25,1997,8.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1541,Marcin Listkowski,POL,"MF,FW",Lecce,Serie A,24,1998,0.9,1,1.15,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1542,Valentino Livramento,ENG,"DF,FW",Southampton,Premier League,19,2002,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1543,Dejan Ljubicic,AUT,"MF,FW",Köln,Bundesliga,24,1997,19.0,56,2.95,47,1,2,5,1,0,6,0.32,6,0,0,0,0,0,Matches
1544,Javier Llabrés,ESP,FW,Mallorca,La Liga,19,2002,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1545,Diego Llorente,ESP,DF,Leeds United,Premier League,28,1993,7.2,6,0.83,5,0,0,1,0,0,1,0.14,1,0,0,0,0,0,Matches
1546,Diego Llorente,ESP,DF,Roma,Serie A,28,1993,6.4,4,0.63,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1547,Marcos Llorente,ESP,"MF,DF",Atlético Madrid,La Liga,27,1995,18.9,60,3.17,54,1,0,2,1,2,3,0.16,3,0,0,0,0,0,Matches
1548,Hugo Lloris,FRA,GK,Tottenham,Premier League,35,1986,24.5,5,0.2,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1549,Giovani Lo Celso,ARG,"MF,FW",Villarreal,La Liga,26,1996,12.5,60,4.79,45,4,2,4,5,0,3,0.24,3,0,0,0,0,0,Matches
1550,Stanislav Lobotka,SVK,MF,Napoli,Serie A,27,1994,34.5,70,2.03,58,1,1,2,5,3,8,0.23,6,1,0,1,0,0,Matches
1551,Manuel Locatelli,ITA,MF,Juventus,Serie A,24,1998,27.2,56,2.06,46,3,2,3,1,1,7,0.26,5,0,1,0,1,0,Matches
1552,Luka Lochoshvili,GEO,DF,Cremonese,Serie A,24,1998,20.4,14,0.68,10,0,1,2,0,1,2,0.1,1,0,0,1,0,0,Matches
1553,Bradley Locko,FRA,DF,Reims,Ligue 1,20,2002,11.8,21,1.78,18,0,1,0,1,1,0,0.0,0,0,0,0,0,0,Matches
1554,Bradley Locko,FRA,DF,Brest,Ligue 1,20,2002,3.0,5,1.67,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1555,Renan Lodi,BRA,DF,Nott'ham Forest,Premier League,24,1998,24.6,30,1.22,22,6,0,1,1,0,4,0.16,3,0,0,1,0,0,Matches
1556,Ruben Loftus-Cheek,ENG,"MF,DF",Chelsea,Premier League,26,1996,17.1,36,2.11,31,0,3,1,1,0,4,0.23,4,0,0,0,0,0,Matches
1557,Sean Longstaff,ENG,MF,Newcastle Utd,Premier League,24,1997,28.0,62,2.22,46,1,2,7,6,0,6,0.21,4,0,0,1,1,0,Matches
1558,Ademola Lookman,NGA,"FW,MF",Atalanta,Serie A,24,1997,19.2,87,4.53,60,6,10,5,5,1,12,0.62,8,0,1,2,1,0,Matches
1559,Anthony Lopes,POR,GK,Lyon,Ligue 1,31,1990,31.3,1,0.03,1,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
1560,Rony Lopes,POR,"MF,FW",Troyes,Ligue 1,26,1995,26.1,94,3.61,47,27,8,10,2,0,8,0.31,4,2,0,2,0,0,Matches
1561,David López,ESP,DF,Girona,La Liga,32,1989,18.4,11,0.6,10,0,0,0,0,1,2,0.11,2,0,0,0,0,0,Matches
1562,Diego López,ESP,GK,Rayo Vallecano,La Liga,40,1981,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1563,Diego López,ESP,"FW,MF",Valencia,La Liga,20,2002,5.0,21,4.23,16,0,0,4,1,0,2,0.4,2,0,0,0,0,0,Matches
1564,Maxime Lopez,FRA,MF,Sassuolo,Serie A,24,1997,25.5,73,2.87,64,6,1,2,0,0,4,0.16,3,0,0,1,0,0,Matches
1565,Pau López,ESP,GK,Marseille,Ligue 1,27,1994,32.5,6,0.18,4,2,0,0,0,0,2,0.06,1,1,0,0,0,0,Matches
1566,Unai López,ESP,MF,Rayo Vallecano,La Liga,26,1995,13.9,48,3.44,35,9,0,1,2,1,3,0.22,3,0,0,0,0,0,Matches
1567,Dion Lopy,SEN,MF,Reims,Ligue 1,20,2002,15.3,36,2.35,26,2,1,3,4,0,4,0.26,2,0,0,0,2,0,Matches
1568,Anthony Losilla,FRA,MF,Bochum,Bundesliga,36,1986,30.2,41,1.36,32,0,0,4,2,3,6,0.2,5,0,0,1,0,0,Matches
1569,Jordan Lotomba,SUI,DF,Nice,Ligue 1,23,1998,27.3,55,2.02,44,4,1,2,2,2,5,0.18,5,0,0,0,0,0,Matches
1570,Matteo Lovato,ITA,DF,Salernitana,Serie A,22,2000,9.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1571,Dejan Lovren,CRO,DF,Lyon,Ligue 1,33,1989,16.2,10,0.62,6,0,0,4,0,0,0,0.0,0,0,0,0,0,0,Matches
1572,Sandi Lovrić,SVN,MF,Udinese,Serie A,24,1998,25.9,87,3.35,53,18,4,9,2,1,9,0.35,6,1,1,1,0,0,Matches
1573,Jamal Lowe,JAM,"MF,FW",Bournemouth,Premier League,28,1994,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1574,Anthony Lozano,HON,FW,Cádiz,La Liga,29,1993,16.0,34,2.12,20,0,7,5,2,0,5,0.31,2,0,1,1,1,0,Matches
1575,Hirving Lozano,MEX,FW,Napoli,Serie A,27,1995,17.8,68,3.82,52,0,7,4,2,3,8,0.45,7,0,0,1,0,0,Matches
1576,Pol Lozano,ESP,MF,Espanyol,La Liga,22,1999,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1577,Jean Lucas,BRA,MF,Monaco,Ligue 1,24,1998,3.2,5,1.55,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
1578,Jhon Lucumí,COL,DF,Bologna,Serie A,24,1998,32.2,30,0.93,25,0,0,3,1,1,6,0.19,5,0,0,0,1,0,Matches
1579,José Luis Gayà,ESP,DF,Valencia,La Liga,27,1995,30.1,94,3.12,70,13,4,3,4,0,7,0.23,4,1,0,1,1,0,Matches
1580,José Luis Morales,ESP,"FW,MF",Villarreal,La Liga,35,1987,13.5,29,2.16,19,0,5,4,1,0,4,0.3,2,0,0,2,0,0,Matches
1581,José Luis Palomino,ARG,DF,Atalanta,Serie A,32,1990,8.4,9,1.07,7,0,1,1,0,0,2,0.24,1,0,0,1,0,0,Matches
1582,Douglas Luiz,BRA,MF,Aston Villa,Premier League,24,1998,32.5,96,2.95,61,26,4,1,1,3,12,0.37,9,1,0,0,0,2,Matches
1583,Romelu Lukaku,BEL,FW,Inter,Serie A,29,1993,18.4,73,3.96,59,0,6,5,3,0,11,0.6,9,0,2,0,0,0,Matches
1584,Castello Lukeba,FRA,DF,Lyon,Ligue 1,19,2002,33.2,17,0.51,17,0,0,0,0,0,3,0.09,3,0,0,0,0,0,Matches
1585,Dodi Lukebakio,BEL,"FW,MF",Hertha BSC,Bundesliga,24,1997,26.6,85,3.19,48,10,16,2,7,2,9,0.34,5,1,1,1,1,0,Matches
1586,Saša Lukić,SRB,MF,Fulham,Premier League,25,1996,4.6,5,1.09,4,0,0,0,0,1,1,0.22,0,0,0,0,0,1,Matches
1587,Saša Lukić,SRB,MF,Torino,Serie A,25,1996,13.3,44,3.31,35,3,0,2,3,1,2,0.15,2,0,0,0,0,0,Matches
1588,Andriy Lunin,UKR,GK,Real Madrid,La Liga,23,1999,7.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1589,Andrey Lunyov,RUS,GK,Leverkusen,Bundesliga,30,1991,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1590,Sebastiano Luperto,ITA,DF,Empoli,Serie A,25,1996,34.8,12,0.34,10,1,0,1,0,0,2,0.06,2,0,0,0,0,0,Matches
1591,Lyanco,BRA,DF,Southampton,Premier League,25,1997,13.1,9,0.69,6,1,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
1592,Charalambos Lykogiannis,GRE,DF,Bologna,Serie A,28,1993,12.3,29,2.36,19,6,1,2,1,0,2,0.16,0,2,0,0,0,0,Matches
1593,Youssouf M'Changama,COM,MF,Auxerre,Ligue 1,31,1990,12.0,29,2.42,19,5,0,0,5,0,2,0.17,1,0,0,0,1,0,Matches
1594,Awer Mabil,AUS,"MF,FW",Cádiz,La Liga,26,1995,1.8,2,1.09,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1595,Alexis Mac Allister,ARG,MF,Brighton,Premier League,23,1998,32.1,106,3.31,76,7,9,8,4,2,8,0.25,7,0,1,0,0,0,Matches
1596,Deiver Machado,COL,"DF,MF",Lens,Ligue 1,28,1993,24.3,42,1.73,26,4,2,0,8,2,6,0.25,3,2,0,0,0,1,Matches
1597,Darwin Machís,VEN,FW,Valladolid,La Liga,29,1993,6.7,20,3.02,13,0,2,2,3,0,1,0.15,1,0,0,0,0,0,Matches
1598,James Maddison,ENG,"MF,FW",Leicester City,Premier League,25,1996,27.6,138,5.01,76,29,12,7,12,2,13,0.47,10,1,1,0,1,0,Matches
1599,Noni Madueke,ENG,FW,Chelsea,Premier League,20,2002,7.1,24,3.36,19,0,4,1,0,0,1,0.14,1,0,0,0,0,0,Matches
1600,Pablo Maffeo,ESP,DF,Mallorca,La Liga,25,1997,33.1,62,1.84,43,10,3,1,5,0,6,0.18,4,0,0,1,1,0,Matches
1601,Lisandro Magallán,ARG,DF,Elche,La Liga,28,1993,10.0,9,0.9,7,1,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
1602,Soungoutou Magassa,FRA,MF,Monaco,Ligue 1,18,2003,0.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1603,Giulio Maggiore,ITA,MF,Salernitana,Serie A,24,1998,9.9,14,1.41,11,0,0,2,1,0,1,0.1,1,0,0,0,0,0,Matches
1604,Giangiacomo Magnani,ITA,DF,Hellas Verona,Serie A,26,1995,17.0,13,0.76,11,0,1,1,0,0,2,0.12,1,0,1,0,0,0,Matches
1605,Hugo Magnetti,FRA,MF,Brest,Ligue 1,24,1998,18.8,34,1.81,29,0,2,2,0,1,5,0.27,3,0,0,1,0,1,Matches
1606,Yohann Magnin,FRA,MF,Clermont Foot,Ligue 1,25,1997,26.7,47,1.76,39,0,1,1,2,4,3,0.11,3,0,0,0,0,0,Matches
1607,Harry Maguire,ENG,DF,Manchester Utd,Premier League,29,1993,8.5,5,0.59,5,0,0,0,0,0,1,0.12,1,0,0,0,0,0,Matches
1608,Jon Magunacelaya,ESP,"MF,FW",Real Sociedad,La Liga,22,2000,0.7,4,5.54,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
1609,Riyad Mahrez,ALG,"FW,MF",Manchester City,Premier League,31,1991,21.3,116,5.44,74,17,7,10,6,2,21,0.98,13,2,2,3,0,1,Matches
1610,Arne Maier,GER,MF,Augsburg,Bundesliga,23,1999,21.8,42,1.93,25,8,0,3,3,3,5,0.23,2,0,0,2,0,1,Matches
1611,Mike Maignan,FRA,GK,Milan,Serie A,27,1995,22.0,3,0.14,3,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
1612,Linton Maina,GER,"FW,MF",Köln,Bundesliga,23,1999,24.9,71,2.85,54,5,5,5,1,1,12,0.48,9,0,2,0,1,0,Matches
1613,Kobbie Mainoo,ENG,MF,Manchester Utd,Premier League,17,2005,0.1,2,16.36,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1614,Ainsley Maitland-Niles,ENG,"DF,MF",Southampton,Premier League,24,1997,15.6,24,1.54,22,0,1,0,1,0,2,0.13,1,0,0,0,1,0,Matches
1615,Jordan Majchrzak,POL,FW,Roma,Serie A,17,2004,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1616,Lovro Majer,CRO,"MF,FW",Rennes,Ligue 1,24,1998,18.5,79,4.26,53,8,3,6,8,1,6,0.32,3,2,0,0,1,0,Matches
1617,Jean-Victor Makengo,FRA,MF,Udinese,Serie A,24,1998,8.9,13,1.45,11,0,1,0,1,0,1,0.11,1,0,0,0,0,0,Matches
1618,Jean-Victor Makengo,FRA,MF,Lorient,Ligue 1,24,1998,11.8,24,2.03,17,0,3,1,2,1,1,0.08,1,0,0,0,0,0,Matches
1619,Béni Makouana,CGO,"FW,MF",Montpellier,Ligue 1,19,2002,2.2,2,0.9,1,0,0,0,1,0,1,0.45,0,0,0,0,1,0,Matches
1620,Nemanja Maksimović,SRB,MF,Getafe,La Liga,27,1995,22.8,30,1.31,25,0,0,3,1,1,1,0.04,1,0,0,0,0,0,Matches
1621,Tyrell Malacia,NED,DF,Manchester Utd,Premier League,22,1999,15.5,19,1.22,19,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1622,Lorenzo Malagrida,ITA,"MF,DF",Sampdoria,Serie A,18,2003,1.2,2,1.64,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1623,Daniel Maldini,ITA,"FW,MF",Spezia,Serie A,20,2001,7.0,22,3.16,10,1,5,2,4,0,0,0.0,0,0,0,0,0,0,Matches
1624,Youssef Maleh,MAR,MF,Fiorentina,Serie A,23,1998,3.3,7,2.12,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1625,Youssef Maleh,MAR,MF,Lecce,Serie A,23,1998,7.5,11,1.47,8,1,0,1,1,0,1,0.13,1,0,0,0,0,0,Matches
1626,Donyell Malen,NED,FW,Dortmund,Bundesliga,23,1999,19.0,80,4.22,50,9,12,4,5,0,14,0.74,9,0,3,1,1,0,Matches
1627,Ruslan Malinovskyi,UKR,"MF,FW",Atalanta,Serie A,29,1993,6.1,26,4.25,16,7,1,1,1,0,2,0.33,2,0,0,0,0,0,Matches
1628,Ruslan Malinovskyi,UKR,"MF,FW",Marseille,Ligue 1,29,1993,13.6,57,4.18,30,9,4,6,7,1,5,0.37,2,0,0,3,0,0,Matches
1629,Hugo Mallo,ESP,DF,Celta Vigo,La Liga,31,1991,24.0,50,2.08,41,4,1,3,1,0,6,0.25,5,1,0,0,0,0,Matches
1630,Mickael Malsa,MTQ,MF,Valladolid,La Liga,26,1995,0.8,1,1.3,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1631,Giorgi Mamardashvili,GEO,GK,Valencia,La Liga,21,2000,38.0,4,0.11,1,3,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
1632,Hianga Mananga Mbock,FRA,MF,Brest,Ligue 1,22,1999,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1633,Gianluca Mancini,ITA,DF,Roma,Serie A,26,1996,31.8,37,1.17,30,1,0,4,1,1,3,0.09,2,0,0,0,1,0,Matches
1634,Steve Mandanda,FRA,GK,Rennes,Ligue 1,37,1985,33.5,5,0.15,5,0,0,0,0,0,2,0.06,2,0,0,0,0,0,Matches
1635,Reinildo Mandava,MOZ,DF,Atlético Madrid,La Liga,28,1994,20.6,23,1.12,21,0,0,0,1,1,1,0.05,1,0,0,0,0,0,Matches
1636,Aïssa Mandi,ALG,DF,Villarreal,La Liga,30,1991,16.2,9,0.55,8,1,0,0,0,0,2,0.12,2,0,0,0,0,0,Matches
1637,Rolando Mandragora,ITA,MF,Fiorentina,Serie A,25,1997,21.7,87,4.02,59,19,0,6,2,1,8,0.37,5,1,0,1,1,0,Matches
1638,Sadio Mané,SEN,"FW,MF",Bayern Munich,Bundesliga,30,1992,15.8,61,3.85,44,0,4,9,4,0,11,0.69,8,0,1,2,0,0,Matches
1639,Orel Mangala,BEL,MF,Nott'ham Forest,Premier League,24,1998,17.2,13,0.76,11,0,0,0,2,0,1,0.06,1,0,0,0,0,0,Matches
1640,Thomas Mangani,FRA,MF,Ajaccio,Ligue 1,35,1987,14.8,42,2.84,16,24,0,1,1,0,1,0.07,1,0,0,0,0,0,Matches
1641,Vito Mannone,ITA,GK,Lorient,Ligue 1,34,1988,17.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1642,Javier Manquillo,ESP,DF,Newcastle Utd,Premier League,28,1994,0.4,1,2.43,0,0,0,0,0,1,1,2.43,0,0,0,0,0,1,Matches
1643,Myziane Maolida,FRA,"MF,FW",Reims,Ligue 1,23,1999,2.6,3,1.16,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
1644,Myziane Maolida,FRA,"FW,MF",Hertha BSC,Bundesliga,23,1999,1.1,1,0.95,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1645,Faitout Maouassa,FRA,"FW,DF",Montpellier,Ligue 1,24,1998,21.4,57,2.66,39,6,5,4,2,1,10,0.47,10,0,0,0,0,0,Matches
1646,Sekou Mara,FRA,"FW,MF",Southampton,Premier League,20,2002,6.2,12,1.95,8,0,3,0,0,1,3,0.49,2,0,1,0,0,0,Matches
1647,Marcão,BRA,DF,Sevilla,La Liga,26,1996,4.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1648,Solly March,ENG,"FW,DF",Brighton,Premier League,28,1994,30.2,140,4.64,91,15,19,9,4,2,14,0.46,10,1,1,2,0,0,Matches
1649,Agustín Marchesín,ARG,GK,Celta Vigo,La Liga,34,1988,19.0,2,0.11,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1650,Federico Marchetti,ITA,GK,Spezia,Serie A,39,1983,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1651,Vincent Marchetti,FRA,MF,Ajaccio,Ligue 1,25,1997,27.2,52,1.91,43,0,2,4,3,0,9,0.33,8,0,0,0,1,0,Matches
1652,Riccardo Marchizza,ITA,DF,Sassuolo,Serie A,24,1998,3.1,8,2.54,7,0,1,0,0,0,2,0.64,2,0,0,0,0,0,Matches
1653,Gian Marco Ferrari,ITA,DF,Sassuolo,Serie A,30,1992,24.7,21,0.85,19,1,0,0,1,0,2,0.08,2,0,0,0,0,0,Matches
1654,Emiliano Marcondes,DEN,MF,Bournemouth,Premier League,27,1995,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1655,Óscar de Marcos,ESP,DF,Athletic Club,La Liga,33,1989,31.3,75,2.39,63,7,1,1,1,2,9,0.29,8,0,1,0,0,0,Matches
1656,Alberto Marí,ESP,"FW,MF",Valencia,La Liga,21,2001,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1657,José Mari,ESP,MF,Cádiz,La Liga,34,1987,4.4,13,2.94,10,1,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
1658,Pablo Marí,ESP,DF,Monza,Serie A,28,1993,27.6,14,0.51,13,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1659,José María Giménez,URU,DF,Atlético Madrid,La Liga,27,1995,26.9,22,0.82,18,0,0,2,1,1,3,0.11,3,0,0,0,0,0,Matches
1660,Mariano,DOM,FW,Real Madrid,La Liga,28,1993,1.7,1,0.57,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1661,Pablo Marín,ESP,"MF,FW",Real Sociedad,La Liga,19,2003,4.0,11,2.75,9,0,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1662,Răzvan Marin,ROU,MF,Empoli,Serie A,26,1996,28.2,92,3.26,54,34,2,1,1,0,4,0.14,1,3,0,0,0,0,Matches
1663,Diego Mariño,ESP,GK,Almería,La Liga,32,1990,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1664,Guillermo Maripán,CHI,DF,Monaco,Ligue 1,28,1994,24.0,13,0.54,11,0,0,2,0,0,4,0.17,2,0,0,2,0,0,Matches
1665,Marlon,BRA,DF,Monza,Serie A,26,1995,17.7,7,0.4,6,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
1666,Omar Marmoush,EGY,FW,Wolfsburg,Bundesliga,23,1999,16.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1667,Marquinhos,BRA,MF,Arsenal,Premier League,19,2003,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1668,Marquinhos,BRA,DF,Paris S-G,Ligue 1,28,1994,30.2,19,0.63,15,1,0,3,0,0,2,0.07,2,0,0,0,0,0,Matches
1669,Luca Marrone,ITA,DF,Monza,Serie A,32,1990,1.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1670,Eric Martel,GER,MF,Köln,Bundesliga,20,2002,22.4,30,1.34,23,0,3,3,1,0,1,0.04,1,0,0,0,0,0,Matches
1671,Roger Martí,ESP,FW,Elche,La Liga,31,1991,7.3,13,1.79,10,0,0,1,1,1,1,0.14,1,0,0,0,0,0,Matches
1672,Roger Martí,ESP,FW,Cádiz,La Liga,31,1991,7.1,12,1.69,6,0,1,3,1,1,0,0.0,0,0,0,0,0,0,Matches
1673,Anthony Martial,FRA,FW,Manchester Utd,Premier League,26,1995,10.9,28,2.58,22,0,1,3,1,1,5,0.46,2,0,1,1,1,0,Matches
1674,Aarón Martín,ESP,DF,Mainz 05,Bundesliga,25,1997,20.5,59,2.87,39,18,1,1,0,0,5,0.24,4,1,0,0,0,0,Matches
1675,Ander Martin,ESP,"MF,FW",Real Sociedad,La Liga,21,2000,0.5,4,8.57,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1676,Andrés Martín,ESP,"FW,MF",Rayo Vallecano,La Liga,23,1999,2.3,6,2.61,5,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1677,Carlos Martín,ESP,"FW,MF",Atlético Madrid,La Liga,20,2002,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1678,Iván Martín,ESP,MF,Girona,La Liga,23,1999,17.6,34,1.93,30,0,1,1,2,0,6,0.34,4,0,0,0,2,0,Matches
1679,Jonas Martin,FRA,MF,Lille,Ligue 1,32,1990,3.1,6,1.94,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1680,Gabriel Martinelli,BRA,FW,Arsenal,Premier League,21,2001,31.0,127,4.1,89,8,12,12,4,2,17,0.55,10,0,2,5,0,0,Matches
1681,Arnau Martinez,ESP,DF,Girona,La Liga,19,2003,30.4,75,2.47,65,0,2,3,5,0,9,0.3,7,0,0,0,2,0,Matches
1682,Emiliano Martínez,ARG,GK,Aston Villa,Premier League,29,1992,34.9,5,0.14,3,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
1683,Iñigo Martínez,ESP,DF,Athletic Club,La Liga,31,1991,14.9,13,0.87,10,0,0,3,0,0,1,0.07,1,0,0,0,0,0,Matches
1684,Lautaro Martínez,ARG,FW,Inter,Serie A,24,1997,28.6,94,3.28,65,2,4,13,9,1,16,0.56,9,0,1,3,2,1,Matches
1685,Lisandro Martínez,ARG,DF,Manchester Utd,Premier League,24,1998,23.5,18,0.77,16,0,0,1,0,1,1,0.04,1,0,0,0,0,0,Matches
1686,Lucas Martínez Quarta,ARG,DF,Fiorentina,Serie A,26,1996,24.1,28,1.16,21,2,0,4,0,1,2,0.08,2,0,0,0,0,0,Matches
