Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
1718,Ibrahim Maza,GER,"MF,FW",Hertha BSC,Bundesliga,16,2005,0.8,1,1,1,100.0,1.27,1.27,1.0,1.0,7.2,0,0,0,0.8,0.8,0.81,0.2,0.2,Matches
1719,Derek Mazou-Sacko,FRA,MF,Troyes,Ligue 1,17,2004,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1720,Noussair Mazraoui,MAR,DF,Bayern Munich,Bundesliga,24,1997,11.9,1,8,2,25.0,0.67,0.17,0.13,0.5,18.5,0,0,0,1.1,1.1,0.14,-0.1,-0.1,Matches
1721,Pasquale Mazzocchi,ITA,DF,Salernitana,Serie A,27,1995,21.8,2,18,6,33.3,0.83,0.28,0.11,0.33,21.0,1,0,0,1.3,1.3,0.07,0.7,0.7,Matches
1722,Kevin Mbabu,SUI,"DF,FW",Fulham,Premier League,27,1995,1.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1723,Noah Mbamba,BEL,MF,Leverkusen,Bundesliga,17,2005,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1724,Kylian Mbappé,FRA,FW,Paris S-G,Ligue 1,23,1998,31.3,29,144,73,50.7,4.6,2.33,0.18,0.36,15.9,1,3,5,26.3,22.2,0.15,2.7,3.8,Matches
1725,Mamadou Mbaye,SEN,DF,Cádiz,La Liga,24,1998,8.4,0,1,0,0.0,0.12,0.0,0.0,0.0,6.5,0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches
1726,Chancel Mbemba,COD,DF,Marseille,Ligue 1,27,1994,31.7,5,27,9,33.3,0.85,0.28,0.19,0.56,11.0,0,0,0,3.1,3.1,0.11,1.9,1.9,Matches
1727,Bryan Mbeumo,CMR,FW,Brentford,Premier League,22,1999,32.3,9,70,32,45.7,2.17,0.99,0.11,0.25,16.3,1,1,1,9.8,9.0,0.13,-0.8,-1.0,Matches
1728,Jason Mbock,FRA,"MF,FW",Angers,Ligue 1,22,1999,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1729,Jean-Manuel Mbom,GER,MF,Werder Bremen,Bundesliga,22,2000,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1730,Nathanael Mbuku,FRA,"FW,MF",Reims,Ligue 1,20,2002,0.7,0,2,0,0.0,2.73,0.0,0.0,0.0,21.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
1731,Nathanael Mbuku,FRA,"MF,FW",Augsburg,Bundesliga,20,2002,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1732,James McArthur,SCO,MF,Crystal Palace,Premier League,34,1987,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1733,Alex McCarthy,ENG,GK,Southampton,Premier League,32,1989,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1734,John McGinn,SCO,"MF,FW",Aston Villa,Premier League,27,1994,29.9,1,42,11,26.2,1.4,0.37,0.02,0.09,23.6,0,0,0,2.4,2.4,0.06,-1.4,-1.4,Matches
1735,Scott McKenna,SCO,DF,Nott'ham Forest,Premier League,25,1996,17.5,0,2,0,0.0,0.11,0.0,0.0,0.0,8.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
1736,Weston McKennie,USA,MF,Leeds United,Premier League,23,1998,16.0,0,13,2,15.4,0.81,0.13,0.0,0.0,15.9,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
1737,Weston McKennie,USA,"MF,DF",Juventus,Serie A,23,1998,11.7,1,8,4,50.0,0.68,0.34,0.13,0.25,10.1,0,0,0,0.9,0.9,0.11,0.1,0.1,Matches
1738,Dwight McNeil,ENG,"FW,MF",Everton,Premier League,22,1999,27.8,7,46,15,32.6,1.66,0.54,0.15,0.47,20.5,1,0,0,3.5,3.5,0.08,3.5,3.5,Matches
1739,Scott McTominay,SCO,MF,Manchester Utd,Premier League,25,1996,12.9,1,13,6,46.2,1.01,0.47,0.08,0.17,14.9,0,0,0,1.9,1.9,0.15,-0.9,-0.9,Matches
1740,Gary Medel,CHI,"MF,DF",Bologna,Serie A,34,1987,16.4,0,2,0,0.0,0.12,0.0,0.0,0.0,26.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
1741,Facundo Medina,ARG,DF,Lens,Ligue 1,23,1999,30.9,2,18,4,22.2,0.58,0.13,0.11,0.5,13.9,0,0,0,2.6,2.6,0.14,-0.6,-0.6,Matches
1742,Fernando Medrano,ESP,DF,Celta Vigo,La Liga,22,2000,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1743,Ben Mee,ENG,DF,Brentford,Premier League,32,1989,36.3,3,28,7,25.0,0.77,0.19,0.11,0.43,10.3,0,0,0,3.2,3.2,0.12,-0.2,-0.2,Matches
1744,Bamo Meïté,CIV,DF,Lorient,Ligue 1,21,2001,16.7,1,3,1,33.3,0.18,0.06,0.33,1.0,8.5,0,0,0,0.7,0.7,0.25,0.3,0.3,Matches
1745,Soualiho Meïté,FRA,MF,Cremonese,Serie A,28,1994,26.3,0,17,3,17.6,0.65,0.11,0.0,0.0,24.4,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
1746,Farid El Melali,ALG,"DF,FW",Angers,Ligue 1,25,1997,9.0,0,11,2,18.2,1.23,0.22,0.0,0.0,18.8,0,0,0,1.1,1.1,0.1,-1.1,-1.1,Matches
1747,Gonzalo Melero,ESP,MF,Almería,La Liga,28,1994,20.6,4,23,10,43.5,1.12,0.49,0.13,0.3,17.2,0,1,1,3.0,2.3,0.1,1.0,0.7,Matches
1748,Birger Meling,NOR,DF,Rennes,Ligue 1,27,1994,13.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1749,Memphis,NED,FW,Barcelona,La Liga,28,1994,1.3,1,6,3,50.0,4.74,2.37,0.17,0.33,11.6,0,0,0,0.9,0.9,0.14,0.1,0.1,Matches
1750,Memphis,NED,FW,Atlético Madrid,La Liga,28,1994,3.0,4,11,5,45.5,3.67,1.67,0.36,0.8,11.8,0,0,0,3.0,3.0,0.27,1.0,1.0,Matches
1751,Houboulang Mendes,GNB,DF,Almería,La Liga,24,1998,9.8,0,1,0,0.0,0.1,0.0,0.0,0.0,23.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
1752,Nuno Mendes,POR,DF,Paris S-G,Ligue 1,20,2002,17.2,1,10,7,70.0,0.58,0.41,0.1,0.14,13.7,0,0,0,1.0,1.0,0.1,0.0,0.0,Matches
1753,Pedro Mendes,POR,DF,Montpellier,Ligue 1,31,1990,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1754,Thiago Mendes,BRA,"MF,DF",Lyon,Ligue 1,30,1992,22.9,1,14,4,28.6,0.61,0.17,0.07,0.25,25.1,2,0,0,0.7,0.7,0.05,0.3,0.3,Matches
1755,Brais Méndez,ESP,MF,Real Sociedad,La Liga,25,1997,26.7,8,60,21,35.0,2.24,0.79,0.13,0.38,21.4,9,0,0,5.6,5.6,0.09,2.4,2.4,Matches
1756,Diego Méndez,ESP,MF,Rayo Vallecano,La Liga,18,2003,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1757,Antoine Mendy,FRA,DF,Nice,Ligue 1,18,2004,5.8,0,8,2,25.0,1.39,0.35,0.0,0.0,16.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
1758,Arial Mendy,SEN,DF,Clermont Foot,Ligue 1,27,1994,2.5,0,2,0,0.0,0.81,0.0,0.0,0.0,20.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
1759,Batista Mendy,FRA,"MF,DF",Angers,Ligue 1,22,2000,31.8,0,15,2,13.3,0.47,0.06,0.0,0.0,24.0,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
1760,Edouard Mendy,SEN,GK,Chelsea,Premier League,30,1992,9.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1761,Ferland Mendy,FRA,DF,Real Madrid,La Liga,27,1995,15.0,0,1,0,0.0,0.07,0.0,0.0,0.0,7.3,0,0,0,0.3,0.3,0.26,-0.3,-0.3,Matches
1762,Nampalys Mendy,SEN,MF,Leicester City,Premier League,30,1992,8.4,1,2,1,50.0,0.24,0.12,0.5,1.0,21.1,0,0,0,0.1,0.1,0.07,0.9,0.9,Matches
1763,Gideon Mensah,GHA,DF,Auxerre,Ligue 1,24,1998,25.1,0,5,1,20.0,0.2,0.04,0.0,0.0,25.3,0,0,0,0.1,0.1,0.01,-0.1,-0.1,Matches
1764,Chris Mepham,WAL,DF,Bournemouth,Premier League,24,1997,24.4,0,8,4,50.0,0.33,0.16,0.0,0.0,9.8,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
1765,Jorge Meré,ESP,DF,Cádiz,La Liga,25,1997,6.7,0,4,1,25.0,0.6,0.15,0.0,0.0,14.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
1766,Alex Meret,ITA,GK,Napoli,Serie A,25,1997,34.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1767,Mikel Merino,ESP,MF,Real Sociedad,La Liga,26,1996,27.7,2,41,16,39.0,1.48,0.58,0.05,0.13,18.1,0,0,1,4.3,3.5,0.08,-2.3,-1.5,Matches
1768,Quentin Merlin,FRA,DF,Nantes,Ligue 1,20,2002,19.9,1,15,4,26.7,0.75,0.2,0.07,0.25,22.8,1,0,0,0.8,0.8,0.05,0.2,0.2,Matches
1769,Yıldırım Mert Çetin,TUR,DF,Lecce,Serie A,25,1997,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1770,Roque Mesa,ESP,MF,Valladolid,La Liga,33,1989,18.0,2,26,10,38.5,1.45,0.56,0.08,0.2,26.5,0,0,0,1.4,1.4,0.05,0.6,0.6,Matches
1771,Illan Meslier,FRA,GK,Leeds United,Premier League,22,2000,34.0,0,1,1,100.0,0.03,0.03,0.0,0.0,9.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches
1772,Lionel Messi,ARG,"FW,MF",Paris S-G,Ligue 1,35,1987,31.5,16,129,55,42.6,4.09,1.74,0.12,0.29,18.3,20,0,0,15.5,15.5,0.12,0.5,0.5,Matches
1773,Junior Messias,BRA,"FW,DF",Milan,Serie A,31,1991,16.6,5,32,11,34.4,1.92,0.66,0.16,0.45,18.7,1,0,0,2.3,2.3,0.07,2.7,2.7,Matches
1774,Amine Messoussa,FRA,FW,Lille,Ligue 1,17,2004,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1775,Thomas Meunier,BEL,DF,Dortmund,Bundesliga,30,1991,6.5,0,4,0,0.0,0.62,0.0,0.0,0.0,26.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
1776,Alexander Meyer,GER,GK,Dortmund,Bundesliga,31,1991,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1777,Sven Michel,GER,"FW,MF",Union Berlin,Bundesliga,32,1990,5.5,3,15,2,13.3,2.73,0.36,0.13,1.0,24.2,0,1,1,1.7,0.9,0.06,1.3,1.1,Matches
1778,Alex Mighten,ENG,FW,Nott'ham Forest,Premier League,20,2002,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1779,Tommaso Milanese,ITA,MF,Cremonese,Serie A,20,2002,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1780,Nikola Milenković,SRB,DF,Fiorentina,Serie A,24,1997,23.7,2,19,5,26.3,0.8,0.21,0.11,0.4,9.4,0,0,0,1.9,1.9,0.1,0.1,0.1,Matches
1781,Lewis Miley,ENG,MF,Newcastle Utd,Premier League,16,2006,0.2,0,1,0,0.0,6.0,0.0,0.0,0.0,20.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
1782,Arkadiusz Milik,POL,FW,Juventus,Serie A,28,1994,17.6,7,43,22,51.2,2.44,1.25,0.16,0.32,14.2,2,0,1,6.5,5.7,0.13,0.5,1.3,Matches
1783,Arkadiusz Milik,POL,FW,Marseille,Ligue 1,28,1994,1.4,0,1,0,0.0,0.7,0.0,0.0,0.0,7.8,0,0,0,0.1,0.1,0.14,-0.1,-0.1,Matches
1784,Sergej Milinković-Savić,SRB,MF,Lazio,Serie A,27,1995,33.6,9,64,19,29.7,1.91,0.57,0.14,0.47,17.3,8,0,0,6.8,6.8,0.11,2.2,2.2,Matches
1785,Vanja Milinković-Savić,SRB,GK,Torino,Serie A,25,1997,38.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1786,Éder Militão,BRA,DF,Real Madrid,La Liga,24,1998,30.0,5,22,8,36.4,0.73,0.27,0.23,0.63,13.8,0,0,0,2.4,2.4,0.11,2.6,2.6,Matches
1787,Luka Milivojević,SRB,MF,Crystal Palace,Premier League,31,1991,5.7,0,7,0,0.0,1.23,0.0,0.0,0.0,25.1,1,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
1788,Luis Milla,ESP,MF,Getafe,La Liga,27,1994,20.6,0,8,1,12.5,0.39,0.05,0.0,0.0,27.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
1789,Pere Milla,ESP,"FW,MF",Elche,La Liga,29,1992,20.5,6,33,7,21.2,1.61,0.34,0.09,0.43,15.0,1,3,3,5.4,3.0,0.09,0.6,0.0,Matches
1790,Enzo Millot,FRA,MF,Stuttgart,Bundesliga,20,2002,9.9,0,17,7,41.2,1.72,0.71,0.0,0.0,18.0,1,0,0,1.2,1.2,0.07,-1.2,-1.2,Matches
1791,James Milner,ENG,"MF,DF",Liverpool,Premier League,36,1986,10.1,0,7,1,14.3,0.69,0.1,0.0,0.0,17.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
1792,Marko Milovanović,SRB,FW,Almería,La Liga,18,2003,0.2,0,1,0,0.0,6.0,0.0,0.0,0.0,9.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
1793,Kim Min-jae,KOR,DF,Napoli,Serie A,25,1996,33.9,2,8,3,37.5,0.24,0.09,0.25,0.67,6.6,0,0,0,1.0,1.0,0.13,1.0,1.0,Matches
1794,Yerry Mina,COL,DF,Everton,Premier League,27,1994,6.6,2,8,4,50.0,1.21,0.61,0.25,0.5,8.4,0,0,0,1.5,1.5,0.18,0.5,0.5,Matches
1795,Takumi Minamino,JPN,"MF,FW",Monaco,Ligue 1,27,1995,8.0,1,22,8,36.4,2.73,0.99,0.05,0.13,16.4,1,0,0,1.9,1.9,0.08,-0.9,-0.9,Matches
1796,Tyrone Mings,ENG,DF,Aston Villa,Premier League,29,1993,35.0,1,7,2,28.6,0.2,0.06,0.14,0.5,12.1,0,0,0,1.2,1.2,0.17,-0.2,-0.2,Matches
1797,Óscar Mingueza,ESP,DF,Celta Vigo,La Liga,23,1999,14.3,0,5,0,0.0,0.35,0.0,0.0,0.0,12.1,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
1798,Rafa Mir,ESP,FW,Sevilla,La Liga,25,1997,14.4,6,50,15,30.0,3.47,1.04,0.12,0.4,12.5,0,0,0,7.4,7.4,0.15,-1.4,-1.4,Matches
1799,Aleksei Miranchuk,RUS,MF,Torino,Serie A,26,1995,23.2,4,40,15,37.5,1.72,0.65,0.1,0.27,20.2,1,0,0,2.9,2.9,0.07,1.1,1.1,Matches
1800,Juan Miranda,ESP,DF,Betis,La Liga,22,2000,16.4,3,21,8,38.1,1.28,0.49,0.14,0.38,18.8,3,0,0,2.4,2.4,0.11,0.6,0.6,Matches
1801,Antonio Mirante,ITA,GK,Milan,Serie A,39,1983,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1802,Fabio Miretti,ITA,"MF,FW",Juventus,Serie A,18,2003,13.7,0,20,5,25.0,1.46,0.36,0.0,0.0,17.0,0,0,0,2.4,2.4,0.12,-2.4,-2.4,Matches
1803,Filippo Missori,ITA,DF,Roma,Serie A,18,2004,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1804,Tyrick Mitchell,ENG,DF,Crystal Palace,Premier League,22,1999,32.1,0,6,1,16.7,0.19,0.03,0.0,0.0,11.6,0,0,0,0.6,0.6,0.1,-0.6,-0.6,Matches
1805,Kaoru Mitoma,JPN,"FW,MF",Brighton,Premier League,25,1997,25.8,7,52,21,40.4,2.02,0.82,0.13,0.33,13.2,0,0,0,8.1,8.1,0.16,-1.1,-1.1,Matches
1806,Aleksandar Mitrović,SRB,FW,Fulham,Premier League,27,1994,22.3,14,85,27,31.8,3.81,1.21,0.12,0.37,15.1,0,4,8,14.9,8.6,0.1,-0.9,1.4,Matches
1807,Stefan Mitrović,SRB,DF,Getafe,La Liga,32,1990,18.7,0,1,0,0.0,0.05,0.0,0.0,0.0,11.7,0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches
1808,Maximilian Mittelstädt,GER,"DF,MF",Hertha BSC,Bundesliga,25,1997,9.4,0,6,2,33.3,0.64,0.21,0.0,0.0,23.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
1809,Henrikh Mkhitaryan,ARM,MF,Inter,Serie A,33,1989,22.1,3,35,6,17.1,1.59,0.27,0.09,0.5,19.9,0,0,0,2.8,2.8,0.08,0.2,0.2,Matches
1810,Anthony Modeste,FRA,FW,Dortmund,Bundesliga,34,1988,9.0,2,23,10,43.5,2.55,1.11,0.09,0.2,11.1,0,0,0,4.3,4.3,0.19,-2.3,-2.3,Matches
1811,Luka Modrić,CRO,MF,Real Madrid,La Liga,36,1985,19.4,4,29,5,17.2,1.5,0.26,0.1,0.6,20.2,1,1,1,4.2,3.4,0.12,-0.2,-0.4,Matches
1812,Terem Moffi,NGA,FW,Nice,Ligue 1,23,1999,14.8,6,44,18,40.9,2.98,1.22,0.14,0.33,14.9,0,0,0,8.3,8.3,0.19,-2.3,-2.3,Matches
1813,Terem Moffi,NGA,FW,Lorient,Ligue 1,23,1999,15.4,12,33,18,54.5,2.14,1.17,0.33,0.61,13.6,0,1,2,7.3,5.7,0.17,4.7,5.3,Matches
1814,Mostafa Mohamed,EGY,FW,Nantes,Ligue 1,24,1997,21.5,8,58,24,41.4,2.69,1.11,0.14,0.33,14.2,0,0,0,7.3,7.3,0.13,0.7,0.7,Matches
1815,Tobias Mohr,GER,"DF,MF",Schalke 04,Bundesliga,26,1995,9.3,0,12,1,8.3,1.29,0.11,0.0,0.0,19.3,1,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
1816,Johan Mojica,COL,DF,Villarreal,La Liga,29,1992,7.1,0,2,1,50.0,0.28,0.14,0.0,0.0,27.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
1817,Johan Mojica,COL,"DF,MF",Elche,La Liga,29,1992,3.0,0,3,0,0.0,1.0,0.0,0.0,0.0,19.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
1818,Clinton Mola,ENG,DF,Stuttgart,Bundesliga,21,2001,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1819,Nahuel Molina,ARG,DF,Atlético Madrid,La Liga,24,1998,31.9,4,21,6,28.6,0.66,0.19,0.19,0.67,17.0,0,0,0,2.6,2.6,0.13,1.4,1.4,Matches
1820,Salvatore Molina,ITA,DF,Monza,Serie A,30,1992,2.5,0,1,0,0.0,0.39,0.0,0.0,0.0,16.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
1821,Florent Mollet,FRA,MF,Nantes,Ligue 1,30,1991,12.1,1,22,9,40.9,1.82,0.74,0.05,0.11,23.2,5,0,0,1.2,1.2,0.06,-0.2,-0.2,Matches
1822,Florent Mollet,FRA,MF,Schalke 04,Bundesliga,30,1991,4.6,1,11,1,9.1,2.41,0.22,0.09,1.0,22.1,2,0,0,0.4,0.4,0.03,0.6,0.6,Matches
1823,Jon Moncayola,ESP,"MF,DF",Osasuna,La Liga,24,1998,27.2,1,36,9,25.0,1.32,0.33,0.03,0.11,25.3,0,0,0,2.0,2.0,0.06,-1.0,-1.0,Matches
1824,Monchu,ESP,MF,Valladolid,La Liga,22,1999,22.6,3,39,10,25.6,1.73,0.44,0.08,0.3,24.4,9,0,0,2.5,2.5,0.06,0.5,0.5,Matches
1825,César Montes,MEX,DF,Espanyol,La Liga,25,1997,17.7,3,13,6,46.2,0.74,0.34,0.23,0.5,12.9,0,0,0,0.9,0.9,0.07,2.1,2.1,Matches
1826,Daniele Montevago,ITA,FW,Sampdoria,Serie A,19,2003,2.6,0,7,1,14.3,2.73,0.39,0.0,0.0,13.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
1827,Gonzalo Montiel,ARG,DF,Sevilla,La Liga,25,1997,16.9,0,8,1,12.5,0.47,0.06,0.0,0.0,13.7,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
1828,Lorenzo Montipò,ITA,GK,Hellas Verona,Serie A,26,1996,37.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1829,Martín Montoya,ESP,DF,Betis,La Liga,31,1991,5.0,0,1,0,0.0,0.2,0.0,0.0,0.0,21.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
1830,Kieffer Moore,WAL,FW,Bournemouth,Premier League,29,1992,14.2,4,23,8,34.8,1.62,0.56,0.17,0.5,11.2,0,0,0,4.4,4.4,0.19,-0.4,-0.4,Matches
1831,Andrew Moran,IRL,FW,Brighton,Premier League,18,2003,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1832,Álvaro Morata,ESP,FW,Atlético Madrid,La Liga,29,1992,21.1,13,71,32,45.1,3.36,1.52,0.18,0.41,12.2,0,0,0,11.8,11.8,0.17,1.2,1.2,Matches
1833,Jon Morcillo,ESP,"FW,MF",Athletic Club,La Liga,23,1998,0.8,0,1,0,0.0,1.18,0.0,0.0,0.0,10.3,0,0,0,0.1,0.1,0.15,-0.1,-0.1,Matches
1834,Alberto Moreno,ESP,DF,Villarreal,La Liga,30,1992,14.4,0,15,3,20.0,1.04,0.21,0.0,0.0,20.7,2,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
1835,Álex Moreno,ESP,DF,Aston Villa,Premier League,29,1993,14.8,0,13,3,23.1,0.88,0.2,0.0,0.0,18.4,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
1836,Álex Moreno,ESP,DF,Betis,La Liga,29,1993,15.0,0,13,4,30.8,0.87,0.27,0.0,0.0,17.9,0,0,0,1.3,1.3,0.1,-1.3,-1.3,Matches
1837,Diego Moreno,ESP,DF,Osasuna,La Liga,21,2001,7.1,0,5,1,20.0,0.71,0.14,0.0,0.0,20.6,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
1838,Gerard Moreno,ESP,FW,Villarreal,La Liga,30,1992,13.7,7,41,19,46.3,3.0,1.39,0.15,0.32,15.8,0,1,2,8.7,7.2,0.18,-1.7,-1.2,Matches
1839,Marlos Moreno,COL,"MF,DF",Troyes,Ligue 1,25,1996,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1840,Tete Morente,ESP,"MF,DF",Elche,La Liga,25,1996,23.0,4,46,14,30.4,2.0,0.61,0.09,0.29,16.1,0,0,0,4.2,4.2,0.09,-0.2,-0.2,Matches
1841,Ilaix Moriba,GUI,MF,Valencia,La Liga,19,2003,11.2,0,21,5,23.8,1.87,0.45,0.0,0.0,22.5,1,0,0,1.2,1.2,0.06,-1.2,-1.2,Matches
1842,Manu Morlanes,ESP,MF,Villarreal,La Liga,23,1999,1.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1843,Manu Morlanes,ESP,MF,Mallorca,La Liga,23,1999,7.8,1,7,2,28.6,0.89,0.25,0.14,0.5,22.1,0,0,0,0.3,0.3,0.04,0.7,0.7,Matches
1844,Nikola Moro,CRO,MF,Bologna,Serie A,24,1998,13.6,1,21,3,14.3,1.54,0.22,0.05,0.33,23.9,0,0,0,0.8,0.8,0.04,0.2,0.2,Matches
1845,Loren Morón,ESP,FW,Betis,La Liga,28,1993,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
1846,Cristhian Mosquera,COL,DF,Valencia,La Liga,18,2004,1.6,0,2,0,0.0,1.24,0.0,0.0,0.0,9.3,0,0,0,0.2,0.2,0.1,-0.2,-0.2,Matches
1847,Dany Mota,POR,"FW,MF",Monza,Serie A,24,1998,21.2,5,28,11,39.3,1.32,0.52,0.18,0.45,12.1,0,0,0,5.1,5.1,0.18,-0.1,-0.1,Matches
1848,Lebo Mothiba,RSA,"FW,MF",Strasbourg,Ligue 1,26,1996,4.8,3,9,4,44.4,1.86,0.83,0.33,0.75,13.0,0,0,0,1.1,1.1,0.12,1.9,1.9,Matches
1849,Youssoufa Moukoko,GER,FW,Dortmund,Bundesliga,17,2004,12.7,7,35,19,54.3,2.76,1.5,0.2,0.37,14.9,0,0,0,6.4,6.4,0.18,0.6,0.6,Matches
1850,Steve Mounié,BEN,FW,Brest,Ligue 1,27,1994,18.4,6,58,19,32.8,3.15,1.03,0.09,0.26,14.9,0,1,1,7.3,6.5,0.12,-1.3,-1.5,Matches
1851,Mason Mount,ENG,"MF,FW",Chelsea,Premier League,23,1999,18.3,3,33,9,27.3,1.8,0.49,0.09,0.33,19.7,2,0,0,2.0,2.0,0.06,1.0,1.0,Matches
1852,Lucas Moura,BRA,"MF,DF",Tottenham,Premier League,29,1992,1.7,1,4,1,25.0,2.35,0.59,0.25,1.0,10.9,0,0,0,0.5,0.5,0.14,0.5,0.5,Matches
1853,Bevic Moussiti-Oko,CGO,FW,Ajaccio,Ligue 1,27,1995,7.8,1,20,7,35.0,2.58,0.9,0.05,0.14,12.6,0,0,0,1.8,1.8,0.09,-0.8,-0.8,Matches
1854,João Moutinho,POR,MF,Wolves,Premier League,35,1986,19.8,0,16,3,18.8,0.81,0.15,0.0,0.0,18.4,3,0,0,1.3,1.3,0.08,-1.3,-1.3,Matches
