Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2479,Cédric Soares,POR,DF,Fulham,Premier League,30,1991,2.2,0,0,0,1,2,0,24,1,5,0,0,0,11,2,6,25.0,Matches
2480,Danilo Soares,BRA,DF,Bochum,Bundesliga,30,1991,19.6,6,0,0,28,24,0,17,30,46,0,2,0,175,24,18,57.1,Matches
2481,Eduard Sobol,UKR,DF,Strasbourg,Ligue 1,27,1995,9.7,2,0,0,10,17,2,19,8,10,0,1,0,35,9,5,64.3,Matches
2482,Rubén Sobrino,ESP,"MF,FW",Cádiz,La Liga,30,1992,27.4,11,0,0,50,53,8,12,24,37,0,0,0,164,60,64,48.4,Matches
2483,Alex Sola,ESP,DF,Real Sociedad,La Liga,23,1999,3.9,1,0,0,3,8,0,12,7,9,0,0,0,17,7,3,70.0,Matches
2484,Dominic Solanke,ENG,"FW,MF",Bournemouth,Premier League,24,1997,31.8,2,0,0,40,53,11,13,6,9,0,0,0,87,52,98,34.7,Matches
2485,Augusto Solari,ARG,MF,Celta Vigo,La Liga,30,1992,2.9,0,0,0,9,4,0,3,4,6,0,0,0,18,4,3,57.1,Matches
2486,Ola Solbakken,NOR,"MF,FW",Roma,Serie A,23,1998,5.6,2,0,0,6,7,0,12,2,2,0,0,0,21,4,11,26.7,Matches
2487,Nikola Soldo,CRO,DF,Köln,Bundesliga,21,2001,6.6,1,0,0,5,2,0,1,7,9,0,0,0,44,7,9,43.8,Matches
2488,Carlos Soler,ESP,MF,Valencia,La Liga,25,1997,2.7,0,0,0,2,4,0,16,0,0,0,0,0,4,1,1,50.0,Matches
2489,Carlos Soler,ESP,MF,Paris S-G,Ligue 1,25,1997,13.2,0,0,0,18,14,0,22,4,12,1,0,0,67,1,6,14.3,Matches
2490,François-Joseph Sollacaro,FRA,GK,Ajaccio,Ligue 1,28,1994,6.0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,Matches
2491,Manor Solomon,ISR,FW,Fulham,Premier League,23,1999,6.4,0,0,0,5,4,2,4,5,12,0,0,0,46,3,3,50.0,Matches
2492,Yann Sommer,SUI,GK,Bayern Munich,Bundesliga,33,1988,19.0,1,0,0,1,2,0,0,1,0,0,0,0,39,6,2,75.0,Matches
2493,Yann Sommer,SUI,GK,M'Gladbach,Bundesliga,33,1988,10.0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0.0,Matches
2494,Brandon Soppy,FRA,DF,Udinese,Serie A,20,2002,1.0,1,0,0,2,2,0,1,1,1,0,1,0,6,1,0,100.0,Matches
2495,Brandon Soppy,FRA,DF,Atalanta,Serie A,20,2002,7.1,2,0,0,18,20,2,19,3,5,1,0,0,49,4,2,66.7,Matches
2496,David Soria,ESP,GK,Getafe,La Liga,29,1993,38.0,2,0,0,1,3,0,0,1,0,0,0,0,39,4,0,100.0,Matches
2497,Roberto Soriano,ITA,"FW,MF",Bologna,Serie A,31,1991,14.7,1,0,0,20,33,2,11,6,16,0,0,0,77,11,16,40.7,Matches
2498,Borna Sosa,CRO,DF,Stuttgart,Bundesliga,24,1998,21.7,5,0,0,12,12,0,255,19,21,0,0,0,113,15,13,53.6,Matches
2499,Joaquin Sosa,URU,DF,Bologna,Serie A,20,2002,7.6,2,0,0,16,7,0,1,6,2,0,2,0,43,14,12,53.8,Matches
2500,Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,18,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
2501,Florian Sotoca,FRA,"MF,FW",Lens,Ligue 1,31,1990,33.9,4,0,0,37,44,9,99,29,19,1,0,0,124,56,45,55.4,Matches
2502,Riccardo Sottil,ITA,FW,Fiorentina,Serie A,23,1999,9.3,1,0,0,4,27,6,31,0,3,0,0,0,32,3,5,37.5,Matches
2503,Tomáš Souček,CZE,MF,West Ham,Premier League,27,1995,31.3,3,0,0,50,16,2,20,53,37,0,0,0,143,114,92,55.3,Matches
2504,Matìas Soulé,ARG,"MF,FW",Juventus,Serie A,19,2003,4.7,0,0,0,3,5,0,6,3,4,0,0,0,30,3,14,17.6,Matches
2505,Moussa Soumano,FRA,FW,Ajaccio,Ligue 1,17,2005,5.5,3,0,0,10,4,3,1,0,2,0,0,0,10,8,23,25.8,Matches
2506,Adama Soumaoro,FRA,DF,Bologna,Serie A,30,1992,20.7,5,1,1,21,12,0,0,15,17,0,0,0,96,31,15,67.4,Matches
2507,Boubakary Soumaré,FRA,MF,Leicester City,Premier League,23,1999,18.1,9,0,0,31,22,1,2,33,34,0,0,0,119,18,14,56.3,Matches
2508,Arnaud Souquet,FRA,"DF,FW",Montpellier,Ligue 1,30,1992,4.0,1,0,0,7,7,1,7,4,16,0,1,0,27,9,10,47.4,Matches
2509,Dyego Sousa,POR,FW,Almería,La Liga,32,1989,5.9,1,0,0,10,12,4,1,1,6,0,0,0,17,27,25,51.9,Matches
2510,Harry Souttar,AUS,DF,Leicester City,Premier League,23,1998,11.0,2,0,0,5,5,1,0,12,9,0,0,1,45,38,6,86.4,Matches
2511,Vinicius Souza,BRA,MF,Espanyol,La Liga,23,1999,27.0,10,1,1,65,38,0,4,48,66,0,2,0,151,72,63,53.3,Matches
2512,Djibril Sow,SUI,MF,Eint Frankfurt,Bundesliga,25,1997,29.4,9,0,0,39,49,0,5,28,25,0,0,0,210,24,28,46.2,Matches
2513,Çağlar Söyüncü,TUR,DF,Leicester City,Premier League,26,1996,5.9,2,0,0,7,4,0,0,7,9,0,0,0,42,24,16,60.0,Matches
2514,Kevin Spadanuda,SUI,"MF,FW",Ajaccio,Ligue 1,25,1997,11.8,3,0,0,20,21,1,5,11,18,0,0,0,65,5,18,21.7,Matches
2515,Djed Spence,ENG,"FW,DF",Tottenham,Premier League,21,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
2516,Djed Spence,ENG,DF,Rennes,Ligue 1,21,2000,6.4,0,0,0,7,9,0,4,4,6,0,0,0,35,4,1,80.0,Matches
2517,Stijn Spierings,NED,MF,Toulouse,Ligue 1,26,1996,34.7,6,0,0,55,50,0,21,53,67,1,1,0,336,20,20,50.0,Matches
2518,Leonardo Spinazzola,ITA,DF,Roma,Serie A,29,1993,18.4,3,0,0,13,13,1,57,9,8,0,0,0,99,9,8,52.9,Matches
2519,Marco Sportiello,ITA,GK,Atalanta,Serie A,30,1992,14.9,0,0,0,0,2,0,0,0,0,0,0,0,27,4,0,100.0,Matches
2520,Jack Stacey,ENG,DF,Bournemouth,Premier League,26,1996,3.3,2,0,0,4,0,1,10,5,4,0,0,0,15,5,3,62.5,Matches
2521,Anton Stach,GER,MF,Mainz 05,Bundesliga,23,1998,23.0,4,0,0,26,40,3,62,41,21,0,1,0,167,72,31,69.9,Matches
2522,Kostas Stafylidis,GRE,"DF,MF",Bochum,Bundesliga,28,1993,11.6,4,0,0,16,16,0,26,20,16,0,0,0,73,14,20,41.2,Matches
2523,Jens Stage,DEN,MF,Werder Bremen,Bundesliga,25,1996,20.6,5,0,0,32,19,0,13,16,17,0,0,0,95,52,45,53.6,Matches
2524,Veit Stange,GER,MF,Hertha BSC,Bundesliga,18,2004,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,Matches
2525,Josip Stanišić,CRO,DF,Bayern Munich,Bundesliga,22,2000,6.4,1,0,0,5,3,0,8,7,11,0,0,0,33,6,3,66.7,Matches
2526,Junior Stanislas,ENG,MF,Bournemouth,Premier League,32,1989,0.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,Matches
2527,Jay Stansfield,ENG,FW,Fulham,Premier League,19,2002,1.0,0,0,0,1,1,0,3,1,0,0,0,0,7,0,1,0.0,Matches
2528,Niklas Stark,GER,DF,Werder Bremen,Bundesliga,27,1995,23.1,9,0,0,41,18,1,2,37,36,0,0,0,113,45,53,45.9,Matches
2529,Jason Steele,ENG,GK,Brighton,Premier League,31,1990,15.0,1,0,0,1,1,0,0,0,0,0,0,1,22,1,0,100.0,Matches
2530,Calvin Stengs,NED,FW,Nice,Ligue 1,23,1998,2.4,0,0,0,5,6,0,3,0,2,0,0,0,13,1,1,50.0,Matches
2531,Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,26,1996,3.7,0,0,0,3,2,0,21,5,8,0,0,0,29,1,2,33.3,Matches
2532,Jack Stephens,ENG,DF,Southampton,Premier League,28,1994,0.5,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,100.0,Matches
2533,Jack Stephens,ENG,DF,Bournemouth,Premier League,28,1994,13.0,3,0,0,8,2,0,2,16,11,0,0,0,66,16,19,45.7,Matches
2534,Raheem Sterling,ENG,"FW,MF",Chelsea,Premier League,27,1994,21.0,4,0,0,21,32,11,46,2,10,0,0,0,66,5,13,27.8,Matches
2535,Angelo Stiller,GER,MF,Hoffenheim,Bundesliga,21,2001,7.8,1,0,0,11,3,0,6,10,12,0,0,0,51,16,10,61.5,Matches
2536,Lars Stindl,GER,"FW,MF",M'Gladbach,Bundesliga,33,1988,19.3,9,0,0,30,39,8,19,11,14,0,0,0,72,9,28,24.3,Matches
2537,Kevin Stöger,AUT,MF,Bochum,Bundesliga,28,1993,28.9,3,0,0,41,54,0,156,26,45,0,0,0,181,11,42,20.8,Matches
2538,Petar Stojanović,SVN,DF,Empoli,Serie A,26,1995,17.0,3,0,0,12,15,0,35,11,22,0,0,0,91,4,7,36.4,Matches
2539,John Stones,ENG,"DF,MF",Manchester City,Premier League,28,1994,20.5,2,0,0,10,8,1,6,9,13,0,0,1,90,33,16,67.3,Matches
2540,Jørgen Strand Larsen,NOR,FW,Celta Vigo,La Liga,22,2000,18.9,4,0,0,34,43,13,4,3,7,1,0,0,42,42,47,47.2,Matches
2541,Tony Strata,FRA,"MF,DF",Ajaccio,Ligue 1,17,2004,1.5,1,0,0,3,1,0,0,1,3,0,0,0,9,0,0,0.0,Matches
2542,Gabriel Strefezza,0,"DF,FW",Lecce,Serie A,25,1997,27.1,5,0,0,51,71,0,121,16,27,0,0,0,0,0,0,0.0,Matches
2543,Dávid Strelec,SVK,FW,Spezia,Serie A,21,2001,1.9,0,0,0,4,1,2,0,0,2,0,0,0,1,5,6,45.5,Matches
2544,Pascal Struijk,NED,DF,Leeds United,Premier League,22,1999,24.4,5,0,0,29,12,0,21,32,57,0,2,0,139,60,43,58.3,Matches
2545,Cristhian Stuani,URU,FW,Girona,La Liga,35,1986,12.1,8,0,0,39,23,7,3,2,6,0,0,0,26,21,24,46.7,Matches
2546,Damián Suárez,URU,"DF,MF",Getafe,La Liga,34,1988,21.6,7,0,0,43,17,2,78,15,33,0,0,0,132,14,16,46.7,Matches
2547,Denis Suárez,ESP,"MF,FW",Espanyol,La Liga,28,1994,10.5,2,0,0,16,14,1,37,5,20,0,0,0,49,4,12,25.0,Matches
2548,Mario Suárez,ESP,"MF,DF",Rayo Vallecano,La Liga,35,1987,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
2549,Gabriel Suazo,CHI,DF,Toulouse,Ligue 1,24,1997,14.0,1,0,0,18,11,1,14,22,22,0,1,0,104,9,9,50.0,Matches
2550,Isaac Success,NGA,FW,Udinese,Serie A,26,1996,20.2,4,0,0,34,77,11,13,4,4,0,0,0,51,38,46,45.2,Matches
2551,Niklas Süle,GER,DF,Dortmund,Bundesliga,26,1995,23.5,2,0,0,8,5,0,16,17,19,0,0,0,150,32,17,65.3,Matches
2552,Ibrahim Sulemana,GHA,MF,Hellas Verona,Serie A,19,2003,7.2,4,0,0,11,3,1,2,14,13,0,0,0,55,10,12,45.5,Matches
2553,Kamaldeen Sulemana,GHA,"FW,MF",Southampton,Premier League,20,2002,10.7,1,0,0,9,12,2,18,6,9,0,0,0,39,5,14,26.3,Matches
2554,Kamaldeen Sulemana,GHA,"FW,MF",Rennes,Ligue 1,20,2002,3.6,1,0,0,5,6,1,10,4,3,0,0,0,29,4,5,44.4,Matches
2555,Crysencio Summerville,NED,FW,Leeds United,Premier League,20,2001,15.8,4,0,0,22,41,8,14,13,20,1,0,0,90,5,17,22.7,Matches
2556,Ivan Šunjić,CRO,MF,Hertha BSC,Bundesliga,25,1996,11.0,4,0,0,17,9,1,1,13,20,0,0,0,67,7,14,33.3,Matches
2557,Sam Surridge,ENG,FW,Nott'ham Forest,Premier League,24,1998,3.6,2,0,0,12,10,3,3,0,0,0,1,0,17,13,16,44.8,Matches
2558,Suso,ESP,"MF,FW",Sevilla,La Liga,28,1993,11.8,1,0,0,13,19,7,79,2,10,0,0,0,55,3,7,30.0,Matches
2559,Yuito Suzuki,JPN,"FW,MF",Strasbourg,Ligue 1,20,2001,0.4,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,100.0,Matches
2560,Mattias Svanberg,SWE,"MF,FW",Wolfsburg,Bundesliga,23,1999,20.4,4,0,0,27,28,4,37,21,16,0,0,0,97,20,34,37.0,Matches
2561,Mile Svilar,SRB,GK,Roma,Serie A,22,1999,3.0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,Matches
2562,Williot Swedberg,SWE,MF,Celta Vigo,La Liga,18,2004,0.6,1,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0.0,Matches
2563,Issiaga Sylla,GUI,DF,Montpellier,Ligue 1,28,1994,14.5,0,0,0,8,9,2,35,32,16,0,0,0,100,27,15,64.3,Matches
2564,Issiaga Sylla,GUI,DF,Toulouse,Ligue 1,28,1994,15.2,3,0,0,24,18,1,41,38,15,0,0,0,120,12,16,42.9,Matches
2565,Wojciech Szczęsny,POL,GK,Juventus,Serie A,32,1990,27.5,0,0,0,0,1,0,0,0,0,0,0,0,35,10,0,100.0,Matches
2566,Dominik Szoboszlai,HUN,"MF,FW",RB Leipzig,Bundesliga,21,2000,27.2,5,2,1,25,39,2,117,17,28,0,1,0,151,7,18,28.0,Matches
2567,Alexander Sørloth,NOR,FW,Real Sociedad,La Liga,26,1995,26.5,4,0,0,32,16,17,8,2,9,0,0,0,74,60,54,52.6,Matches
2568,Alexander Sørloth,NOR,FW,RB Leipzig,Bundesliga,26,1995,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
2569,Nicolás Tagliafico,ARG,DF,Lyon,Ligue 1,29,1992,33.2,5,0,0,40,59,2,68,57,53,0,2,0,166,42,37,53.2,Matches
2570,Jonathan Tah,GER,DF,Leverkusen,Bundesliga,26,1996,27.6,6,0,0,22,3,2,3,40,12,0,0,0,167,57,46,55.3,Matches
2571,Benjamin Tahirovic,BIH,MF,Roma,Serie A,19,2003,3.9,1,0,0,5,2,0,5,3,5,0,0,0,26,5,2,71.4,Matches
2572,Waniss Taibi,FRA,MF,Angers,Ligue 1,20,2002,2.1,1,0,0,3,0,0,1,2,5,0,0,0,16,2,5,28.6,Matches
2573,Flavien Tait,FRA,MF,Rennes,Ligue 1,29,1993,18.7,2,0,0,25,29,0,7,20,15,0,0,0,128,7,10,41.2,Matches
2574,Montassar Talbi,TUN,DF,Lorient,Ligue 1,24,1998,38.0,0,0,0,16,26,0,2,40,25,0,0,0,164,90,47,65.7,Matches
2575,Thibault Tamas,FRA,DF,Montpellier,Ligue 1,21,2001,0.1,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0.0,Matches
2576,Adrien Tameze,CMR,MF,Hellas Verona,Serie A,28,1994,33.7,3,0,0,32,31,1,21,37,30,0,0,0,218,27,31,46.6,Matches
2577,Japhet Tanganga,ENG,DF,Tottenham,Premier League,23,1999,1.6,0,0,0,3,3,0,1,2,2,0,0,0,8,6,2,75.0,Matches
2578,Renato Tapia,PER,"MF,DF",Celta Vigo,La Liga,27,1995,16.1,8,1,1,29,16,0,11,19,25,0,1,0,80,26,18,59.1,Matches
2579,Edmond Tapsoba,BFA,DF,Leverkusen,Bundesliga,23,1999,31.9,5,0,0,28,17,2,3,36,30,1,2,1,270,55,43,56.1,Matches
2580,Florian Tardieu,FRA,MF,Troyes,Ligue 1,30,1992,11.2,2,0,0,11,20,0,43,23,20,0,0,0,87,7,8,46.7,Matches
2581,Matt Targett,ENG,DF,Newcastle Utd,Premier League,26,1995,6.8,1,0,0,10,3,0,34,9,10,0,0,0,46,11,7,61.1,Matches
2582,James Tarkowski,ENG,DF,Everton,Premier League,29,1992,38.0,6,0,0,40,23,2,0,51,26,0,1,0,173,120,48,71.4,Matches
2583,Ciprian Tătărușanu,ROU,GK,Milan,Serie A,36,1986,16.0,0,0,0,0,3,0,0,1,0,0,0,0,23,1,1,50.0,Matches
2584,Niklas Tauer,GER,"DF,MF",Mainz 05,Bundesliga,21,2001,1.0,0,0,0,1,0,0,1,2,1,0,0,0,3,2,1,66.7,Matches
2585,Nuno Tavares,POR,"DF,MF",Marseille,Ligue 1,22,2000,26.1,6,1,0,37,38,6,96,15,30,0,0,0,173,23,31,42.6,Matches
2586,Marcus Tavernier,ENG,"MF,FW",Bournemouth,Premier League,23,1999,19.4,1,0,0,21,28,4,93,9,22,0,0,0,124,17,32,34.7,Matches
2587,Enzo Tchato,CMR,DF,Montpellier,Ligue 1,19,2002,12.2,1,0,0,13,7,2,39,7,17,0,0,0,56,17,16,51.5,Matches
2588,Aurélien Tchouaméni,FRA,MF,Real Madrid,La Liga,22,2000,23.5,2,0,0,35,35,0,12,49,40,0,0,0,123,48,24,66.7,Matches
2589,Mathys Tel,FRA,FW,Bayern Munich,Bundesliga,17,2005,4.6,2,0,0,9,6,4,4,0,2,0,0,0,16,8,11,42.1,Matches
2590,Semir Telalovic,GER,"MF,FW",M'Gladbach,Bundesliga,22,1999,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,20.0,Matches
2591,Alex Telles,BRA,DF,Sevilla,La Liga,29,1992,15.9,6,0,0,25,14,1,83,20,13,1,0,0,78,26,16,61.9,Matches
2592,Marc-André ter Stegen,GER,GK,Barcelona,La Liga,30,1992,37.2,0,0,0,0,2,0,0,1,0,0,0,0,69,6,1,85.7,Matches
2593,Simon Terodde,GER,FW,Schalke 04,Bundesliga,34,1988,20.3,5,0,0,37,36,26,2,6,8,2,0,0,40,71,119,37.4,Matches
2594,Filippo Terracciano,ITA,"DF,MF",Hellas Verona,Serie A,19,2003,9.1,2,0,0,7,17,0,25,10,13,0,0,0,47,15,20,42.9,Matches
2595,Pietro Terracciano,ITA,GK,Fiorentina,Serie A,32,1990,29.0,1,0,0,2,0,0,0,1,1,0,2,0,51,6,0,100.0,Matches
2596,Ramón Terrats,ESP,MF,Villarreal,La Liga,21,2000,9.1,1,0,0,14,18,0,16,8,10,0,0,0,43,6,7,46.2,Matches
2597,Ramón Terrats,ESP,MF,Girona,La Liga,21,2000,2.4,0,0,0,3,3,0,2,3,2,0,0,0,9,0,7,0.0,Matches
2598,Martin Terrier,FRA,"FW,MF",Rennes,Ligue 1,25,1997,14.7,0,0,0,12,24,6,13,14,11,0,0,0,58,63,37,63.0,Matches
2599,Aleksa Terzić,SRB,DF,Fiorentina,Serie A,22,1999,10.4,2,0,0,4,12,3,79,5,9,0,0,0,59,7,9,43.8,Matches
2600,Tetê,BRA,FW,Leicester City,Premier League,22,2000,8.2,0,0,0,3,17,4,19,2,8,0,0,0,52,5,12,29.4,Matches
2601,Tetê,BRA,"FW,MF",Lyon,Ligue 1,22,2000,12.3,3,0,0,10,19,5,45,13,10,1,0,0,48,4,12,25.0,Matches
2602,Kenny Tete,NED,DF,Fulham,Premier League,26,1995,28.5,8,0,0,42,54,0,99,52,46,0,0,0,141,33,29,53.2,Matches
2603,Florian Thauvin,FRA,"FW,MF",Udinese,Serie A,29,1993,6.1,1,0,0,9,7,1,37,2,1,0,0,0,18,7,7,50.0,Matches
2604,Arthur Theate,BEL,DF,Rennes,Ligue 1,22,2000,34.7,5,0,0,24,13,0,1,30,19,0,1,1,182,70,38,64.8,Matches
2605,Malick Thiaw,GER,DF,Milan,Serie A,20,2001,15.1,5,0,0,14,7,1,2,12,26,0,0,0,93,52,26,66.7,Matches
2606,Malick Thiaw,GER,DF,Schalke 04,Bundesliga,20,2001,3.0,2,0,0,3,0,0,0,9,1,0,0,0,11,10,5,66.7,Matches
2607,Jan Thielmann,GER,FW,Köln,Bundesliga,20,2002,9.7,5,0,0,14,19,9,37,9,8,1,0,0,39,13,24,35.1,Matches
2608,Sada Thioub,SEN,"DF,FW",Angers,Ligue 1,27,1995,11.8,3,0,0,14,6,0,37,7,10,0,0,0,63,4,14,22.2,Matches
2609,Luke Thomas,ENG,DF,Leicester City,Premier League,21,2001,11.9,3,0,0,12,7,0,9,27,19,0,0,1,69,11,14,44.0,Matches
2610,Adrien Thomasson,FRA,MF,Strasbourg,Ligue 1,28,1993,10.4,2,0,0,16,20,4,8,3,9,0,0,0,80,7,6,53.8,Matches
2611,Adrien Thomasson,FRA,"MF,FW",Lens,Ligue 1,28,1993,14.2,1,0,0,21,18,5,13,4,17,1,0,0,79,12,18,40.0,Matches
2612,Morten Thorsby,NOR,MF,Union Berlin,Bundesliga,26,1996,9.3,3,0,0,21,6,0,3,3,10,0,0,0,37,21,25,45.7,Matches
2613,Kristian Thorstvedt,NOR,MF,Sassuolo,Serie A,23,1999,12.6,5,0,0,18,22,0,10,14,7,0,0,0,63,28,25,52.8,Matches
2614,Khéphren Thuram,FRA,MF,Nice,Ligue 1,21,2001,28.3,3,0,0,31,19,3,23,38,25,1,0,0,146,16,18,47.1,Matches
2615,Marcus Thuram,FRA,FW,M'Gladbach,Bundesliga,24,1997,27.9,3,0,0,34,44,18,11,6,7,0,0,0,73,41,58,41.4,Matches
2616,Alexis Tibidi,FRA,"FW,MF",Troyes,Ligue 1,18,2003,0.8,0,0,0,0,1,0,0,0,1,0,0,0,1,2,1,66.7,Matches
2617,Youri Tielemans,BEL,MF,Leicester City,Premier League,25,1997,26.0,4,0,0,33,25,1,45,28,39,0,0,0,195,26,12,68.4,Matches
2618,Kieran Tierney,SCO,DF,Arsenal,Premier League,25,1997,8.8,0,0,0,5,9,1,24,11,11,0,0,0,43,6,18,25.0,Matches
2619,Steffen Tigges,GER,FW,Köln,Bundesliga,24,1998,17.7,1,0,0,11,11,10,15,8,7,0,0,0,42,67,90,42.7,Matches
2620,Jean-Clair Todibo,FRA,DF,Nice,Ligue 1,22,1999,31.9,4,2,1,21,15,1,5,41,48,0,2,0,248,39,29,57.4,Matches
2621,Harry Toffolo,ENG,DF,Nott'ham Forest,Premier League,26,1995,10.4,2,0,0,10,5,0,29,10,8,0,1,0,54,13,14,48.1,Matches
2622,Umut Tohumcu,GER,"MF,DF",Hoffenheim,Bundesliga,17,2004,3.0,0,0,0,4,5,0,0,2,5,0,0,0,12,2,0,100.0,Matches
2623,Karl Toko Ekambi,CMR,"FW,MF",Rennes,Ligue 1,29,1992,10.8,0,0,0,7,8,8,6,9,1,0,0,0,28,18,26,40.9,Matches
2624,Karl Toko Ekambi,CMR,"FW,MF",Lyon,Ligue 1,29,1992,15.0,1,0,0,8,9,2,25,9,9,0,0,0,66,16,32,33.3,Matches
2625,Corentin Tolisso,FRA,MF,Lyon,Ligue 1,27,1994,22.6,3,0,0,28,38,0,37,24,27,0,0,0,199,35,24,59.3,Matches
2626,Jeremy Toljan,GER,DF,Sassuolo,Serie A,27,1994,29.7,3,0,0,10,14,0,28,18,23,0,1,0,142,10,21,32.3,Matches
2627,Rafael Tolói,ITA,DF,Atalanta,Serie A,31,1990,30.9,8,0,0,38,20,3,22,57,44,0,2,0,233,43,33,56.6,Matches
2628,Raúl de Tomás,ESP,FW,Rayo Vallecano,La Liga,27,1994,8.9,2,0,0,21,23,20,8,0,2,0,0,0,21,12,20,37.5,Matches
2629,Tiago Tomás,POR,"FW,MF",Stuttgart,Bundesliga,20,2002,14.3,2,0,0,13,49,3,34,1,4,1,0,0,48,6,20,23.1,Matches
2630,Takehiro Tomiyasu,JPN,DF,Arsenal,Premier League,23,1998,7.4,2,0,0,6,3,0,12,14,18,0,0,0,42,17,20,45.9,Matches
2631,James Tomkins,ENG,DF,Crystal Palace,Premier League,33,1989,3.8,3,1,1,3,1,1,0,5,2,0,0,0,21,6,6,50.0,Matches
2632,Fikayo Tomori,ENG,DF,Milan,Serie A,24,1997,30.7,5,0,0,28,25,1,6,29,34,0,1,0,190,62,30,67.4,Matches
2633,Sandro Tonali,ITA,MF,Milan,Serie A,22,2000,30.1,7,0,0,35,32,5,130,25,41,0,0,0,178,15,18,45.5,Matches
2634,Lorenzo Tonelli,ITA,DF,Empoli,Serie A,32,1990,0.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Matches
2635,Ivan Toney,ENG,FW,Brentford,Premier League,26,1996,32.8,9,0,0,52,74,27,34,14,13,3,0,0,103,109,117,48.2,Matches
2636,Pablo Torre,ESP,"FW,MF",Barcelona,La Liga,19,2003,1.6,0,0,0,4,3,0,8,2,1,0,0,0,9,1,1,50.0,Matches
2637,David Torres,ESP,DF,Valladolid,La Liga,19,2003,4.3,1,0,0,3,2,0,1,3,1,0,0,0,14,9,9,50.0,Matches
2638,Ferrán Torres,ESP,"FW,MF",Barcelona,La Liga,22,2000,15.5,5,1,0,17,25,8,60,3,7,0,0,0,53,11,9,55.0,Matches
2639,Óliver Torres,ESP,"MF,FW",Sevilla,La Liga,27,1994,23.7,2,0,0,30,45,7,57,10,23,0,0,0,145,7,18,28.0,Matches
2640,Pau Torres,ESP,DF,Villarreal,La Liga,25,1997,33.9,10,0,0,20,17,0,4,13,25,2,0,1,195,59,48,55.1,Matches
2641,Roberto Torres,ESP,"FW,MF",Osasuna,La Liga,33,1989,0.1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0.0,Matches
2642,Lucas Torró,ESP,MF,Osasuna,La Liga,28,1994,27.5,10,0,0,64,31,0,1,42,32,0,0,0,184,86,50,63.2,Matches
2643,Nabil Touaizi,MAR,MF,Espanyol,La Liga,21,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
2644,Almamy Touré,MLI,DF,Eint Frankfurt,Bundesliga,26,1996,4.4,1,0,0,5,1,1,5,10,7,0,0,0,32,14,11,56.0,Matches
2645,Birama Touré,MLI,MF,Auxerre,Ligue 1,30,1992,37.8,3,0,0,50,22,0,14,67,47,0,1,0,242,56,60,48.3,Matches
2646,Mohamed Toure,AUS,"FW,MF",Reims,Ligue 1,18,2004,0.3,0,0,0,1,0,1,0,0,0,0,0,0,1,1,4,20.0,Matches
2647,Souleymane Touré,FRA,DF,Marseille,Ligue 1,19,2003,0.8,1,0,0,2,0,0,0,0,1,0,0,0,5,1,0,100.0,Matches
2648,Souleymane Touré,FRA,DF,Auxerre,Ligue 1,19,2003,17.6,5,1,1,20,13,0,3,26,13,0,1,0,83,24,10,70.6,Matches
2649,Lucas Tousart,FRA,MF,Hertha BSC,Bundesliga,25,1997,32.7,1,0,0,36,42,2,28,48,38,1,0,0,168,91,94,49.2,Matches
2650,Yoann Touzghar,TUN,FW,Ajaccio,Ligue 1,35,1986,5.0,0,1,0,5,6,3,2,0,2,0,0,0,10,9,20,31.0,Matches
2651,Adama Traoré,ESP,"FW,MF",Wolves,Premier League,26,1996,16.6,2,0,0,21,34,7,81,3,7,0,0,0,66,39,25,60.9,Matches
2652,Bertrand Traoré,BFA,"FW,MF",Aston Villa,Premier League,26,1995,2.6,1,0,0,2,8,3,5,2,1,0,0,0,8,2,4,33.3,Matches
2653,Boubacar Traoré,MLI,MF,Wolves,Premier League,20,2001,4.6,2,0,0,10,2,0,1,7,5,0,0,0,27,7,8,46.7,Matches
